Monday,,,,,,,,,,,,
,,,,,,,,,,,,
Activity,Module,Name of Type,Size,Day,Start,End,Duration,Room,Room Description,Room Size,Staff,Weeks
BUSI4528/L2/02,Quantitative Research Methods for Finance and Accounting,Lecture,86,Thursday,14:00,16:00,2:00,TB-118+,Teaching Building Lecture Hall 118 - Level 1,108,"Paolo Bianchi,Ying Jiang","2, 4-10"
BUSI1074/L1/01,Quantitative Methods 1b,Lecture,326,Thursday,14:00,16:00,2:00,Auditorium+,Auditorium,514,Paolo Di Giannatale,"2, 4-12"
BUSI4541/L1/01,Business Economics,Lecture,40,Thursday,14:00,16:00,2:00,TB-119+,Teaching Building Seminar Room 119 - Level 1,41,"Peter Anderson,Marina Glushenkova","2, 4-13"
BUSI3190/S1/10,Financial Markets: Theory & Computation,Seminar,20,Thursday,14:00,15:00,1:00,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Qing Xia,"6, 9, 12"
BUSI4367/S1/01,Assurance,Seminar,24,Thursday,14:00,16:00,2:00,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Shuai Yuan,"5, 7, 10"
BUSI4521/S1/02,Business Research,Seminar,54,Thursday,14:30,16:00,1:30,TB-226+,Teaching Building Lecture Hall 226 - Level 2,108,Alim Beveridge,"2, 4, 10-12"
BUSI2180/L1/01,Industrial Economics I: Economics of Organisation and Innovation,Lecture,201,Thursday,14:30,16:00,1:30,TB-329+,Teaching Building Tiered Lectue Theatre 329 - Level 3,276,"Xiaodan Yu,Qing-Ping Ma","2, 4-13"
BUSI3194/L1/01,International Business Environment and Strategy,Lecture,190,Thursday,14:30,16:00,1:30,PB-329+,Portland Building-Lecture Room 329 - Level 3,276,"Michal Lemanski,Abby Zhou","2, 4-13"
BUSI1122/S1/04,Introduction to Accounting,Seminar,20,Thursday,14:30,16:00,1:30,PB-112+,Portland Building-Seminar Room 112 - Level 1 (Original name: Student Services Building),24,Cass Lai,"5-6, 8, 10"
BUSI2120/S1/03,Corporate Entrepreneurship,Seminar,18,Thursday,14:30,16:00,1:30,PB-205+,Portland Building-Seminar Room 205 - Level 2,20,Lin Huang,"8, 10"
BUSI2120/S1/04,Corporate Entrepreneurship,Seminar,18,Thursday,14:30,16:00,1:30,PB-205+,Portland Building-Seminar Room 205 - Level 2,20,Lin Huang,"9, 11"
BUSI3101/S1/11,Corporate Restructuring and Governance,Seminar,19,Thursday,14:30,16:00,1:30,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Youngun Kim,"9, 12"
BUSI3101/S1/12,Corporate Restructuring and Governance,Seminar,19,Thursday,14:30,16:00,1:30,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Youngun Kim,"10, 13"
BUSI1117/S1/03,Introduction to Economics,Seminar,19,Thursday,16:00,17:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Yingying Shi,"2, 5, 7, 9, 11, 13"
BUSI1117/S1/07,Introduction to Economics,Seminar,19,Thursday,16:00,17:00,1:00,TB-408+,Teaching Building Seminar Room 408 - Level 4,22,James Farrell,"2, 5, 7, 9, 11, 13"
BUSI1117/S1/08,Introduction to Economics,Seminar,19,Thursday,16:00,17:00,1:00,TB-408+,Teaching Building Seminar Room 408 - Level 4,22,James Farrell,"4, 6, 8, 10, 12, 14"
BUSI1117/S1/04,Introduction to Economics,Seminar,19,Thursday,16:00,17:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Yingying Shi,"4, 6, 8, 10, 12, 14"
BUSI2157/S1/10,Management Accounting,Seminar,20,Thursday,16:00,17:00,1:00,DB-B04+,The Lord Dearing Building - Teaching Room B04,25,Judy Tang,"6, 8, 10, 12, 14"
BUSI1112/S1 - Autumn/06,Business Law,Seminar,20,Thursday,16:00,17:00,1:00,TB-407+,Teaching Building Seminar Room 407 - Level 4,20,Michael Mooney,11月14日
BUSI1088/S1/22,Work and Society,Seminar,20,Thursday,16:00,17:30,1:30,TB-324+,Teaching Building Seminar Room 324 - Level 3,20,Rajan Gaikwad,"10, 12, 14"
BUSI1088/S1/02,Work and Society,Seminar,20,Thursday,16:00,17:30,1:30,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Joon Park,"10, 12, 14"
BUSI1115/L1 - Autumn/02,Economic Principles,Lecture,145,Thursday,16:00,18:00,2:00,DB-A05+,The Lord Dearing Building - Lecture Hall A05,252,"Jose Grisolia,Nana Kufuor","2, 4-13"
BUSI1114/L1 - Autumn/01,Business Economics,Lecture,127,Thursday,16:00,18:00,2:00,DB-C05+,The Lord Dearing Building - Teaching Room C05,160,Tiantian Zhang,"2, 4-13"
BUSI3123/L1/01,Derivatives,Lecture,105,Thursday,16:00,18:00,2:00,TB-226+,Teaching Building Lecture Hall 226 - Level 2,108,Wei Huang,"2, 4-13"
BUSI4545/L2/01,Entrepreneurial Creativity,Lecture,40,Thursday,16:00,18:00,2:00,TB-227+,Teaching Building Seminar Room 227 - Level 2,41,Vincent Kuo,"2, 4-14"
BUSI1067/C1/27,Computers in Business,Computing,19,Thursday,16:00,17:00,1:00,PB-413(COMP)+,Portland Building-Computer Lab 413 - Level 4,24,Fui Theng Leow,"5, 7, 9"
BUSI2157/S1/09,Management Accounting,Seminar,20,Thursday,16:00,17:00,1:00,DB-B04+,The Lord Dearing Building - Teaching Room B04,25,Judy Tang,"5, 7, 9, 11, 13"
BUSI2112/L1/01,Management Strategy,Lecture,239,Thursday,16:00,17:30,1:30,TB-329+,Teaching Building Tiered Lectue Theatre 329 - Level 3,276,"Zhijing Zhu,Steven Zhou","2, 4-13"
BUSI1074/S1/32,Quantitative Methods 1b,Seminar,20,Thursday,16:00,17:00,1:00,TB-410+,Teaching Building Seminar Room 410 - Level 4,20,Kian Howe Ong,"6, 8, 10, 12"
BUSI2105/S1/07,Quantitative Methods 2A,Seminar,20,Thursday,16:00,17:00,1:00,PB-213+,Portland Building-Seminar Room 213 - Level 2,22,Zhixian Yu,"6, 8, 10, 12"
BUSI2105/S1/14,Quantitative Methods 2A,Seminar,20,Thursday,16:00,17:00,1:00,TB-215+,Teaching Building Seminar Room 215 - Level 2,22,Tingting Ying,"6, 8, 10, 12"
BUSI2105/S1/24,Quantitative Methods 2A,Seminar,20,Thursday,16:00,17:00,1:00,PB-205+,Portland Building-Seminar Room 205 - Level 2,20,Mei Liu,"6, 8, 10, 12"
BUSI3189/S1/16,Business Ethics and Sustainability,Seminar,20,Thursday,16:00,17:30,1:30,PB-410+,Portland Building-Seminar Room 410 - Level 4,20,Luis Torres,"5, 8, 11"
BUSI3189/S1/19,Business Ethics and Sustainability,Seminar,20,Thursday,16:00,17:30,1:30,PB-214+,Portland Building-Seminar Room 214 - Level 2,20,Peter Hofman,"5, 8, 11"
BUSI1067/C1/28,Computers in Business,Computing,19,Thursday,16:00,17:00,1:00,PB-413(COMP)+,Portland Building-Computer Lab 413 - Level 4,24,Fui Theng Leow,"6, 8, 10"
BUSI3189/S1/17,Business Ethics and Sustainability,Seminar,20,Thursday,16:00,17:30,1:30,PB-410+,Portland Building-Seminar Room 410 - Level 4,20,Luis Torres,"6, 9, 12"
BUSI3189/S1/20,Business Ethics and Sustainability,Seminar,20,Thursday,16:00,17:30,1:30,PB-214+,Portland Building-Seminar Room 214 - Level 2,20,Peter Hofman,"6, 9, 12"
BUSI1116/S1 - Autumn/03,Entrepreneurship: Theory & Practice,Seminar,51,Thursday,16:00,17:00,1:00,DB-A06+,The Lord Dearing Building - Teaching Room A06,90,"Xiaodan Yu,Lin Huang","7, 10-11"
BUSI2178/S1/11,Marketing Management,Seminar,20,Thursday,16:00,17:30,1:30,TB-407+,Teaching Building Seminar Room 407 - Level 4,20,Dandan Ye,"6, 9"
BUSI2178/S1/08,Marketing Management,Seminar,20,Thursday,16:00,17:30,1:30,TB-407+,Teaching Building Seminar Room 407 - Level 4,20,Dandan Ye,"7, 10"
BUSI1113/S1 - Autumn/37,Fundamentals of Financial & Management Accounting,Seminar,19,Thursday,16:00,17:30,1:30,TB-321+,Teaching Building Seminar Room 321 - Level 3,20,Ching Chau,"7, 10"
BUSI3189/S1/18,Business Ethics and Sustainability,Seminar,20,Thursday,16:00,17:30,1:30,PB-214+,Portland Building-Seminar Room 214 - Level 2,20,Peter Hofman,"7, 10, 13"
BUSI3192/S1/08,Advanced Management Accounting,Seminar,19,Thursday,16:00,18:00,2:00,PB-219+,Portland Building-Seminar Room 219 - Level 2,20,Yuzhu Lu,"7, 10, 13"
BUSI1113/S1 - Autumn/35,Fundamentals of Financial & Management Accounting,Seminar,19,Thursday,16:00,17:30,1:30,TB-321+,Teaching Building Seminar Room 321 - Level 3,20,Ching Chau,"8, 11"
BUSI1113/S1 - Autumn/36,Fundamentals of Financial & Management Accounting,Seminar,19,Thursday,16:00,17:30,1:30,TB-321+,Teaching Building Seminar Room 321 - Level 3,20,Ching Chau,"9, 12"
BUSI1088/S1/01,Work and Society,Seminar,20,Thursday,16:00,17:30,1:30,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Joon Park,"9, 11, 13"
BUSI1088/S1/21,Work and Society,Seminar,20,Thursday,16:00,17:30,1:30,TB-324+,Teaching Building Seminar Room 324 - Level 3,20,Rajan Gaikwad,"9, 11, 13"
BUSI1067/S1/27,Computers in Business,Seminar,19,Thursday,16:00,17:00,1:00,PB-219+,Portland Building-Seminar Room 219 - Level 2,20,Fui Theng Leow,11
BUSI3115/S1/03,Logistics and Supply Chain Management,Seminar,18,Thursday,16:00,17:30,1:30,PB-308+,Portland Building-Seminar Room 308 - Level 3,20,Qifan Pei,"11, 13"
BUSI1067/S1/28,Computers in Business,Seminar,19,Thursday,16:00,17:00,1:00,PB-219+,Portland Building-Seminar Room 219 - Level 2,20,Fui Theng Leow,12
BUSI4548/S1/03,Project Management,Seminar,36,Thursday,16:00,18:00,2:00,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Hing Kai Chan,"5, 8"
BUSI4367/L2/01,Assurance,Lecture,24,Thursday,16:00,18:00,2:00,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Shuai Yuan,9月10日
BUSI3194/S1/03,International Business Environment and Strategy,Seminar,19,Thursday,16:30,18:00,1:30,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Abby Zhou,"5, 7, 9, 11"
BUSI3194/S1/04,International Business Environment and Strategy,Seminar,19,Thursday,16:30,18:00,1:30,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Abby Zhou,"6, 8, 10, 12"
BUSI3101/S1/13,Corporate Restructuring and Governance,Seminar,19,Thursday,16:30,18:00,1:30,TB-216+,Teaching Building Seminar Room 216 - Level 2,20,Youngun Kim,"9, 12"
BUSI3101/S1/14,Corporate Restructuring and Governance,Seminar,19,Thursday,16:30,18:00,1:30,TB-216+,Teaching Building Seminar Room 216 - Level 2,20,Youngun Kim,"10, 13"
BUSI1117/S1/05,Introduction to Economics,Seminar,19,Thursday,17:00,18:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Yingying Shi,"2, 5, 7, 9, 11, 13"
BUSI1117/S1/11,Introduction to Economics,Seminar,19,Thursday,17:00,18:00,1:00,TB-408+,Teaching Building Seminar Room 408 - Level 4,22,James Farrell,"2, 5, 7, 9, 11, 13"
BUSI1117/S1/10,Introduction to Economics,Seminar,19,Thursday,17:00,18:00,1:00,TB-408+,Teaching Building Seminar Room 408 - Level 4,22,James Farrell,"4, 6, 8, 10, 12, 14"
BUSI1117/S1/06,Introduction to Economics,Seminar,19,Thursday,17:00,18:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Yingying Shi,"4, 6, 8, 10, 12, 14"
BUSI1067/C1/29,Computers in Business,Computing,19,Thursday,17:00,18:00,1:00,PB-413(COMP)+,Portland Building-Computer Lab 413 - Level 4,24,Fui Theng Leow,"5, 7, 9"
BUSI1067/C1/26,Computers in Business,Computing,19,Thursday,17:00,18:00,1:00,PB-413(COMP)+,Portland Building-Computer Lab 413 - Level 4,24,Fui Theng Leow,"6, 8, 10"
BUSI1074/S1/30,Quantitative Methods 1b,Seminar,20,Thursday,17:00,18:00,1:00,TB-410+,Teaching Building Seminar Room 410 - Level 4,20,Kian Howe Ong,"6, 8, 10, 12"
BUSI1074/S1/23,Quantitative Methods 1b,Seminar,20,Thursday,17:00,18:00,1:00,PB-205+,Portland Building-Seminar Room 205 - Level 2,20,Mei Liu,"6, 8, 10, 12"
BUSI2105/S1/11,Quantitative Methods 2A,Seminar,20,Thursday,17:00,18:00,1:00,PB-213+,Portland Building-Seminar Room 213 - Level 2,22,Zhixian Yu,"6, 8, 10, 12"
BUSI2105/S1/15,Quantitative Methods 2A,Seminar,20,Thursday,17:00,18:00,1:00,TB-215+,Teaching Building Seminar Room 215 - Level 2,22,Tingting Ying,"6, 8, 10, 12"
BUSI1074/S1/07,Quantitative Methods 1b,Seminar,20,Thursday,17:00,18:00,1:00,PB-220+,Portland Building-Seminar Room 220 - Level 2,20,Peter Anderson,"6, 8, 10, 12"
BUSI1116/S1 - Autumn/04,Entrepreneurship: Theory & Practice,Seminar,51,Thursday,17:00,18:00,1:00,DB-A06+,The Lord Dearing Building - Teaching Room A06,90,"Xiaodan Yu,Lin Huang","7, 10-11"
BUSI2179/S1/01,Human Resource Management with international Perspectives,Seminar,19,Thursday,17:00,18:00,1:00,PB-203+,Portland Building-Seminar Room 203 - Level 2,20,Xuan Feng,"8, 10, 12"
BUSI1067/S1/29,Computers in Business,Seminar,19,Thursday,17:00,18:00,1:00,PB-219+,Portland Building-Seminar Room 219 - Level 2,20,Fui Theng Leow,11
BUSI1067/S1/26,Computers in Business,Seminar,19,Thursday,17:00,18:00,1:00,PB-219+,Portland Building-Seminar Room 219 - Level 2,20,Fui Theng Leow,12
,,,,,,,,,,,,
Friday,,,,,,,,,,,,
,,,,,,,,,,,,
Activity,Module,Name of Type,Size,Day,Start,End,Duration,Room,Room Description,Room Size,Staff,Weeks
BUSI2111/L1/01,Accounting Information Systems,Lecture,232,Friday,9:00,10:00,1:00,PB-329+,Portland Building-Lecture Room 329 - Level 3,276,Ching Chau,"2, 4-12"
BUSI3194/L2/01,International Business Environment and Strategy,Lecture,190,Friday,9:00,10:30,1:30,TB-329+,Teaching Building Tiered Lectue Theatre 329 - Level 3,276,"Michal Lemanski,Abby Zhou","2, 4-13"
BUSI1074/L1/02,Quantitative Methods 1b,Lecture,326,Friday,9:00,11:00,2:00,Auditorium+,Auditorium,514,Kian Howe Ong,"2, 4-12"
BUSI4317/L1/01,International Accounting,Lecture,48,Friday,9:00,11:00,2:00,PB-312+,Portland Building-Seminar Room 312 - Level 3,48,Yuqian Zhang,"2, 4-13"
BUSI4548/L1/01,Project Management,Lecture,108,Friday,9:00,11:00,2:00,TB-118+,Teaching Building Lecture Hall 118 - Level 1,108,Hing Kai Chan,"2, 4-13"
BUSI4378/L2/01,Marketing Strategy,Lecture,40,Friday,9:00,11:00,2:00,TB-227+,Teaching Building Seminar Room 227 - Level 2,41,Maria Luo,"2, 4-13"
BUSI3123/L1/02,Derivatives,Lecture,105,Friday,9:00,11:00,2:00,TB-226+,Teaching Building Lecture Hall 226 - Level 2,108,Wei Huang,"2, 4-13"
BUSI1116/S1 - Autumn/05,Entrepreneurship: Theory & Practice,Seminar,51,Friday,9:00,10:00,1:00,DB-A04+,DB-A04 - Teaching Room A04,60,"Xiaodan Yu,Lin Huang","7, 10-11"
BUSI1113/S1 - Autumn/10,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,9:00,10:30,1:30,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Cass Lai,"7, 10"
BUSI1113/S1 - Autumn/11,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,9:00,10:30,1:30,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Cass Lai,"8, 11"
BUSI3192/S1/12,Advanced Management Accounting,Seminar,19,Friday,9:00,11:00,2:00,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Keying Zhu,"8, 11, 14"
BUSI1113/S1 - Autumn/12,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,9:00,10:30,1:30,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Cass Lai,"9, 12"
BUSI1088/S1/07,Work and Society,Seminar,20,Friday,9:00,10:30,1:30,PB-203+,Portland Building-Seminar Room 203 - Level 2,20,Joon Park,"9, 11, 13"
BUSI2124/C1/05,Introduction to Management Science for Business Decisions,Computing,62,Friday,9:00,11:00,2:00,PB-226(COMP)+,Portland Building-Computer Lab -226 Level 2,72,Jiajia Lim,"7, 12"
BUSI2124/C1/06,Introduction to Management Science for Business Decisions,Computing,62,Friday,9:00,11:00,2:00,PB-226(COMP)+,Portland Building-Computer Lab -226 Level 2,72,Jiajia Lim,"8, 13"
BUSI3106/L1/01,Financial Economics,Lecture,119,Friday,10:00,12:00,2:00,DB-C05+,The Lord Dearing Building - Teaching Room C05,160,Xiaoquan Liu,"2, 4-13"
BUSI1114/S1 - Autumn/07,Business Economics,Seminar,16,Friday,10:00,11:00,1:00,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Danni Wang,"5, 8, 11"
BUSI1114/S1 - Autumn/08,Business Economics,Seminar,16,Friday,10:00,11:00,1:00,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Danni Wang,"7, 9, 12"
BUSI4359/S1/01,Accounting Analytics,Seminar,21,Friday,10:00,12:00,2:00,PB-413(COMP)+,Portland Building-Computer Lab 413 - Level 4,24,"Shuai Yuan,Juergen Seufert,Yingfa Lu","6-7, 9-11"
BUSI3189/L1/01,Business Ethics and Sustainability,Lecture,200,Friday,10:30,12:00,1:30,TB-329+,Teaching Building Tiered Lectue Theatre 329 - Level 3,276,"Luis Torres,Alim Beveridge","2, 4-13"
BUSI3188/S1/04,"Strategic Management: Perspective, Process and Practice",Seminar,29,Friday,10:30,12:00,1:30,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Zhijing Zhu,6
BUSI3188/C1/04,"Strategic Management: Perspective, Process and Practice",Computing,29,Friday,10:30,12:00,1:30,PB-415(COMP)+,Portland Building-Computer Lab 415 - Level 4,36,Zhijing Zhu,8
BUSI4543/L2/02,Corporate Finance,Lecture,138,Friday,11:00,12:00,1:00,PB-329+,Portland Building-Lecture Room 329 - Level 3,276,Cherry Zhang,"2, 4-12"
BUSI2179/L2/01,Human Resource Management with international Perspectives,Lecture,93,Friday,11:00,12:00,1:00,DB-B05+,The Lord Dearing Building - Teaching Room B05,102,Xuan Feng,"2, 4-13"
BUSI1113/L2 - Autumn/02,Fundamentals of Financial & Management Accounting,Lecture,252,Friday,11:00,12:00,1:00,DB-A05+,The Lord Dearing Building - Lecture Hall A05,252,Andrew Edwards,"2, 4-14"
BUSI4528/W1/01,Quantitative Research Methods for Finance and Accounting,Workshop,60,Friday,11:00,12:00,1:00,PB-226(COMP)+,Portland Building-Computer Lab -226 Level 2,72,"Paolo Bianchi,Ying Jiang,Qing Xia","5-6, 9-10"
BUSI2157/S1/11,Management Accounting,Seminar,20,Friday,11:00,12:00,1:00,DB-B04+,The Lord Dearing Building - Teaching Room B04,25,Judy Tang,"5, 7, 9, 11, 13"
BUSI2105/S1/01,Quantitative Methods 2A,Seminar,20,Friday,11:00,12:00,1:00,DB-B04+,The Lord Dearing Building - Teaching Room B04,25,Jiarui Zhang,"6, 8, 10, 12"
BUSI2105/S1/06,Quantitative Methods 2A,Seminar,20,Friday,11:00,12:00,1:00,TB-331+,Teaching Building Seminar Room 331 - Level 3,45,Zhixian Yu,"6, 8, 10, 12"
BUSI2105/S1/13,Quantitative Methods 2A,Seminar,20,Friday,11:00,12:00,1:00,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Tingting Ying,"6, 8, 10, 12"
BUSI2105/S1/23,Quantitative Methods 2A,Seminar,20,Friday,11:00,12:00,1:00,PB-220+,Portland Building-Seminar Room 220 - Level 2,20,Mei Liu,"6, 8, 10, 12"
BUSI2157/S1/12,Management Accounting,Seminar,18,Friday,11:00,12:00,1:00,PB-207+,Portland Building-Seminar Room 207 - Level 2,18,Judy Tang,"6, 8, 10, 12, 14"
BUSI1112/S1 - Autumn/16,Business Law,Seminar,20,Friday,11:00,12:00,1:00,DB-C04+,The Lord Dearing Building - Teaching Room C04,48,Michael Mooney,11月14日
BUSI4541/L2/01,Business Economics,Lecture,40,Friday,11:00,13:00,2:00,TB-119+,Teaching Building Seminar Room 119 - Level 1,41,"Peter Anderson,Marina Glushenkova",4月14日
BUSI3192/S1/13,Advanced Management Accounting,Seminar,19,Friday,11:00,13:00,2:00,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Keying Zhu,"6, 9, 12"
BUSI4528/W2/01,Quantitative Research Methods for Finance and Accounting,Workshop,60,Friday,11:00,12:00,1:00,PB-226(COMP)+,Portland Building-Computer Lab -226 Level 2,72,"Paolo Bianchi,Ying Jiang,Qing Xia",7
BUSI1116/S1 - Autumn/06,Entrepreneurship: Theory & Practice,Seminar,51,Friday,11:00,12:00,1:00,DB-A06+,The Lord Dearing Building - Teaching Room A06,90,"Xiaodan Yu,Lin Huang","7, 10-11"
BUSI3192/S1/14,Advanced Management Accounting,Seminar,19,Friday,11:00,13:00,2:00,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Keying Zhu,"7, 10, 13"
BUSI3192/S1/15,Advanced Management Accounting,Seminar,19,Friday,11:00,13:00,2:00,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Keying Zhu,"8, 11, 14"
BUSI3101/S1/07,Corporate Restructuring and Governance,Seminar,19,Friday,11:00,12:30,1:30,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Youngun Kim,"9, 12"
BUSI3101/S1/08,Corporate Restructuring and Governance,Seminar,19,Friday,11:00,12:30,1:30,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Youngun Kim,"10, 13"
BUSI4528/W2/02,Quantitative Research Methods for Finance and Accounting,Workshop,60,Friday,12:00,13:00,1:00,PB-226(COMP)+,Portland Building-Computer Lab -226 Level 2,72,"Paolo Bianchi,Qing Xia",7
BUSI1116/S1 - Autumn/07,Entrepreneurship: Theory & Practice,Seminar,51,Friday,12:00,13:00,1:00,DB-A06+,The Lord Dearing Building - Teaching Room A06,90,"Xiaodan Yu,Lin Huang","7, 10-11"
BUSI3087/L1/01,International Finance,Lecture,115,Friday,12:30,14:00,1:30,DB-A05+,The Lord Dearing Building - Lecture Hall A05,252,Ying Jiang,"2, 4-12"
BUSI1085/L1/01,Managing Operations in the Digital Enterprise,Lecture,85,Friday,12:30,14:00,1:30,TB-118+,Teaching Building Lecture Hall 118 - Level 1,108,"Zhao Cai,Chandra Ade Irawan","2, 4-14"
BUSI4543/L2/01,Corporate Finance,Lecture,138,Friday,13:00,14:00,1:00,PB-329+,Portland Building-Lecture Room 329 - Level 3,276,Cherry Zhang,"2, 4-12"
BUSI1117/S1/09,Introduction to Economics,Seminar,19,Friday,13:00,14:00,1:00,TB-216+,Teaching Building Seminar Room 216 - Level 2,20,James Farrell,"2, 5, 7, 9, 11, 13"
BUSI2122/L1/01,Doing Business in China A,Lecture,48,Friday,13:00,14:30,1:30,PB-312+,Portland Building-Seminar Room 312 - Level 3,48,Steven Zhou,"2, 4-14"
BUSI1114/S1 - Autumn/01,Business Economics,Seminar,16,Friday,13:00,14:00,1:00,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Tiantian Zhang,"5, 8, 11"
BUSI1114/S1 - Autumn/02,Business Economics,Seminar,16,Friday,13:00,14:00,1:00,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Tiantian Zhang,"6, 9, 12"
BUSI2105/S1/08,Quantitative Methods 2A,Seminar,20,Friday,13:00,14:00,1:00,TB-321+,Teaching Building Seminar Room 321 - Level 3,20,Zhixian Yu,"6, 8, 10, 12"
BUSI2105/S1/17,Quantitative Methods 2A,Seminar,20,Friday,13:00,14:00,1:00,PB-203+,Portland Building-Seminar Room 203 - Level 2,20,Tingting Ying,"6, 8, 10, 12"
BUSI2105/S1/25,Quantitative Methods 2A,Seminar,20,Friday,13:00,14:00,1:00,TB-324+,Teaching Building Seminar Room 324 - Level 3,20,Mei Liu,"6, 8, 10, 12"
BUSI1115/S1 - Autumn/10,Economic Principles,Seminar,20,Friday,13:00,14:00,1:00,TB-210+,Teaching Building Seminar Room 210 - Level 1,20,Nana Kufuor,"6, 9, 13"
BUSI1112/S1 - Autumn/12,Business Law,Seminar,20,Friday,13:00,14:00,1:00,TB-209+,Teaching Building Seminar Room 209 - Level 1,20,Michael Mooney,11月14日
BUSI2157/L2/01,Management Accounting,Lecture,332,Friday,13:00,14:30,1:30,Auditorium+,Auditorium,514,Judy Tang,"2, 4-13"
BUSI3189/L1/02,Business Ethics and Sustainability,Lecture,200,Friday,13:00,14:30,1:30,TB-329+,Teaching Building Tiered Lectue Theatre 329 - Level 3,276,"Luis Torres,Alim Beveridge","2, 4-13"
BUSI3194/S1/05,International Business Environment and Strategy,Seminar,19,Friday,13:00,14:30,1:30,TB-402+,Teaching Building Seminar Room 402 - Level 4,30,Abby Zhou,"5, 7, 9, 11"
BUSI3194/S1/06,International Business Environment and Strategy,Seminar,19,Friday,13:00,14:30,1:30,TB-402+,Teaching Building Seminar Room 402 - Level 4,30,Abby Zhou,"6, 8, 10, 12"
BUSI1116/S1 - Autumn/08,Entrepreneurship: Theory & Practice,Seminar,51,Friday,13:00,14:00,1:00,DB-A06+,The Lord Dearing Building - Teaching Room A06,90,"Xiaodan Yu,Lin Huang","7, 10-11"
BUSI1113/S1 - Autumn/17,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,13:00,14:30,1:30,PB-112+,Portland Building-Seminar Room 112 - Level 1 (Original name: Student Services Building),24,Cass Lai,"8, 11"
BUSI1113/S1 - Autumn/18,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,13:00,14:30,1:30,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Cass Lai,"9, 12"
BUSI4526/L1/01,Introductory Managerial Economics,Lecture,30,Friday,13:00,16:00,3:00,TB-105+,Teaching Building Seminar Room 105- Level 1,42,Ada Ma,"2, 4-10"
BUSI1113/S1 - Autumn/28,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,13:00,14:30,1:30,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Ching Chau,"7, 10"
BUSI1113/S1 - Autumn/16,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,13:00,14:30,1:30,PB-112+,Portland Building-Seminar Room 112 - Level 1 (Original name: Student Services Building),24,Cass Lai,"7, 10"
BUSI1115/L1 - Autumn/01,Economic Principles,Lecture,145,Friday,14:00,16:00,2:00,PB-329+,Portland Building-Lecture Room 329 - Level 3,276,"Jose Grisolia,Nana Kufuor","2, 4-13"
BUSI4528/W1/02,Quantitative Research Methods for Finance and Accounting,Workshop,60,Friday,14:00,15:00,1:00,PB-226(COMP)+,Portland Building-Computer Lab -226 Level 2,72,"Paolo Bianchi,Ying Jiang,Qing Xia","5-6, 9-10"
BUSI1114/S1 - Autumn/05,Business Economics,Seminar,16,Friday,14:00,15:00,1:00,PB-205+,Portland Building-Seminar Room 205 - Level 2,20,Danni Wang,"5, 8, 11"
BUSI4317/S1/01,International Accounting,Seminar,24,Friday,14:00,15:00,1:00,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Yuqian Zhang,"6, 9, 12"
BUSI1114/S1 - Autumn/06,Business Economics,Seminar,16,Friday,14:00,15:00,1:00,TB-404+,Teaching Building Seminar Room 404 - Level 4,30,Danni Wang,"7, 9, 12"
BUSI4548/S1/01,Project Management,Seminar,36,Friday,14:00,16:00,2:00,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Hing Kai Chan,"5, 8"
